Source,Target,Label,Weight
"James I, king of Scotland",Christine de Pisan,Banna;BodArcSelB24,2
"James I, king of Scotland",Gawin Douglas,Banna,1
"James I, king of Scotland",Geoffrey Chaucer,Banna;BodArcSelB24;CULKk15,3
"James I, king of Scotland","James I, king of Scotland",Banna,1
"James I, king of Scotland",James Inglis,Banna,1
"James I, king of Scotland",John Clerk,Banna,1
"James I, king of Scotland",John Lydgate,Banna,1
"James I, king of Scotland",John Mersar,Banna,1
"James I, king of Scotland",John Skelton,Banna,1
"James I, king of Scotland",Lichtoun,Banna,1
"James I, king of Scotland",Robert Henryson,Banna,1
"James I, king of Scotland",Sir Richard Holland,Banna,1
"James I, king of Scotland",Thomas Hoccleve,Banna;BodArcSelB24,2
"James I, king of Scotland",Thomas Wyatt,Banna,1
"James I, king of Scotland",Unknown,Banna;BodArcSelB24;CULKk15,3
"James I, king of Scotland",Walter Kennedy,Banna,1
"James I, king of Scotland",William Dunbar,Banna,1
"James I, king of Scotland",William Stewart,Banna,1
James Inglis,Ausonius,Banna,1
James Inglis,Gawin Douglas,Banna;CamMagPep2553,2
James Inglis,Geoffrey Chaucer,Banna,1
James Inglis,"James I, king of Scotland",Banna;CamMagPep2553,2
James Inglis,John Lydgate,Banna,1
James Inglis,John Skelton,Banna,1
James Inglis,Robert Henryson,Banna;CamMagPep2553,2
James Inglis,Unknown,Banna;CamMagPep2553,2
James Inglis,Walter Kennedy,Banna;CamMagPep2553,2
James Inglis,William Dunbar,Banna;CamMagPep2553,2
James Rayman,James Ryman,CULEe112,1
James Rayman,Unknown,CULEe112,1
James Ryman,James Rayman,CULEe112,1
James Ryman,James Ryman,CULEe112;CULAdd7350,2
James Ryman,Unknown,CULEe112;CULAdd7350,2
Jean de Meun,Unknown,GULHun409,1
Jevan ap Rydderch ap Jevan Lloyd,Unknown,NLWPen98,1
John Arcuarius OSA,Unknown,BLHar2399,1
John Audelay,Bernard of Clairvaux,BodArcSelB26,1
John Audelay,John Audelay,OxfBal354;BodDou302,2
John Audelay,John Gower,OxfBal354,1
John Audelay,John Lydgate,OxfBal354,1
John Audelay,John Page,OxfBal354,1
John Audelay,Reginald Pecock,OxfBal354,1
John Audelay,Sir John Fortescue,OxfBal354,1
John Audelay,Thomas More,OxfBal354,1
John Audelay,Unknown,BodArcSelB26;CamTCC1230;OxfBal354;BodDou302,4
John Audelay,William Dunbar,OxfBal354,1
John Ball,John Ball,Unknown,1
John Ball,John de Fordun,Unknown,1
John Ball,Unknown,Unknown,1
John Ball,William Thorpe,Unknown,1
John Barbour,Unknown,NLS1922;CamStJohn191,2
John Capgrave,Augustine of Hippo,BodRawPoe118,1
John Capgrave,John Capgrave,OxfAllS17,1
John Capgrave,John Lydgate,BLAru168,1
John Capgrave,Unknown,CULGg412;BLAru168,2
John Capgrave,William Paris,BLAru168,1
John Clanvowe,Benedict Burgh,CULFf16,1
John Clanvowe,Charles d’Orléans,BodFair16,1
John Clanvowe,Christine de Pisan,Bod638;BodTan346;BodArcSelB24;BodFair16;CULFf16,5
John Clanvowe,Geoffrey Chaucer,Bod638;BodTan346;BodArcSelB24;BodFair16;CULFf16,5
John Clanvowe,Halsham,BodFair16,1
John Clanvowe,"James I, king of Scotland",BodArcSelB24,1
John Clanvowe,John Gower,CULFf16,1
John Clanvowe,John Lydgate,Bod638;BodTan346;BodArcSelB24;BodFair16;CULFf16,5
John Clanvowe,Oton de Graunson Sir,CULFf16;BodTan346;BodArcSelB24;BodFair16,4
John Clanvowe,Roos Roos,CULFf16;BodFair16,2
John Clanvowe,Thomas Hoccleve,Bod638;BodTan346;BodArcSelB24;BodFair16;CULFf16,5
John Clanvowe,Unknown,Bod638;BodTan346;BodArcSelB24;BodFair16;CULFf16,5
John Clanvowe,William de la Pole,BodFair16,1
John Clerk,Ausonius,Banna,1
John Clerk,Christine de Pisan,Banna,1
John Clerk,Gawin Douglas,Banna,1
John Clerk,Geoffrey Chaucer,Banna,1
John Clerk,"James I, king of Scotland",Banna,1
John Clerk,James Inglis,Banna,1
John Clerk,John Lydgate,Banna,1
John Clerk,John Mersar,Banna,1
John Clerk,John Skelton,Banna,1
John Clerk,Lichtoun,Banna,1
John Clerk,Robert Henryson,Banna,1
John Clerk,Thomas Hoccleve,Banna,1
John Clerk,Unknown,Banna,1
John Clerk,Walter Kennedy,Banna,1
John Clerk,William Dunbar,Banna,1
John Crophill,John Crophill,BLHar1735,1
John Crophill,Unknown,BLHar1735,1
John Gower,Augustine of Hippo,BodAsh59,1
John Gower,Benedict Burgh,BodRawC86;BLAdd29729;BodAsh59,3
John Gower,Christine de Pisan,CULFf16,1
John Gower,Geoffrey Chaucer,CULEe215;TokyoTak32;CULFf16;BLHar7333;BodRawC86;BodAsh59,6
John Gower,Gilbert Banester,BodRawC86,1
John Gower,John Gower,OxfMagd213,1
John Gower,John Lydgate,BLHar3869;CULFf16;BodRawC86;SocAnt134;BLAdd29729;OxfBal354;BodAsh59,7
John Gower,John Skelton,BLAdd29729,1
John Gower,Merlin,BodAsh59,1
John Gower,Queen Elizabeth of York,BodRawC86,1
John Gower,R. Stokys,BLAdd29729,1
John Gower,Thomas Hoccleve,CULFf16,1
John Gower,Unknown,CamStJohn34;BLHar3869;CULFf16;BLHar7333;BodRawC86;BLAdd29729;BodLauMis609;BodAsh59;BodHat51;PULTayM5;OxfMagd213;PhilRos108329;TokyoTak32;HunEL26A17;OxfBal354,15
John Grimestone,Augustine,NLS18721,1
John Grimestone,Augustine of Hippo,NLS18721,1
John Grimestone,Bernard of Clairvaux,NLS18721,1
John Grimestone,Hendyng,NLS18721,1
John Grimestone,John Grimestone,NLS18721,1
John Grimestone,Saint Anselm of Canterbury,NLS18721,1
John Grimestone,Saint Jerome,NLS18721,1
John Grimestone,Unknown,NLS18721;OxfTri42,2
John Hardyng,Geoffrey Chaucer,BodArcSelB10,1
John Hardyng,John Hardyng,BLLan204,1
John Hardyng,Unknown,GULHun400;BLHar3730;BLCottVesAXII;BodDou341;BodArcSelB10;HarEng1054;BLHar661,7
John Hurleston,John Hardyng,HarEng1054,1
John Hurleston,Unknown,HarEng1054,1
John Lacy,John Skelton,BodRawC813,1
John Lacy,Peter Langtoft,BLCottJulAV,1
John Lacy,Stephen Hawes,BodRawC813,1
John Lacy,Unknown,BodRawC813;BLCottJulAV,2
John Lucas,John Lydgate,BodDou322;BLHar1706,2
John Lucas,Unknown,CULFf545;BodDou322;BLHar1706,3
John Lydgate,Adam of Cobsam,Lam306,1
John Lydgate,Aesop,CamTCC599,1
John Lydgate,Andrew Wintoun,CamMagPep2553,1
John Lydgate,Anthony Wydeville (earl Rivers),BLAdd5465,1
John Lydgate,Arnoldus de Villa Nova,BLHar2407,1
John Lydgate,Augustine of Hippo,CamTCC601;BodAsh59,2
John Lydgate,Ausonius,Banna,1
John Lydgate,Benedict Burgh,BodRawC48;BLAdd34193;BLHar172;CULHh412;OxfBal329;BodRawC86;BLAdd29729;BLLan285;CULFf49;BodAsh46;BLAru59;CamTCC599;BLAdd34360;CamTCC1212;DULCosVii14;BLAdd14408;BLHar116;CamMagPep2006;CULFf16;HunHM144;CamFitzMc183;BodAsh59;CamGon336;BLRoy17Bxlvii;BodLauMis416;BLHar4826;CamJes56;PierpontM775;RomeEC1306;BLSl2464;BLAdd39922;GULHun259;TokyoTak33;BodRawPoe35;BodRawPoe32;BLSl2027;CamFitzMc182;BLHar7333;BLRoy18Dii;PhilFree304;BLAdd38179;BLAdd60577;BLAru168;BodLauMis673;BLHar2251,45
John Lydgate,Charles d’Orléans,BodFair16,1
John Lydgate,Christine de Pisan,CamTCC600;Bod638;BodFair16;CULFf16;Banna;BodTan346;BodArcSelB24;BodDig181,8
John Lydgate,Edward Stafford,BLHar2252,1
John Lydgate,Francesco Petrarch,BLAdd60577,1
John Lydgate,Gawin Douglas,Banna;CamMagPep2553,2
John Lydgate,Geber,BLHar2407,1
John Lydgate,Geoffrey Chaucer,CamTCC600;PierpontM4;CULHh412;BodFair16;BodRawC86;NapXIIIB29;BodRawPoe223;BLLan699;TokyoTak24;CamTCC599;Longleat258;Austin143;Bod638;BLHar2382;Chetham6709;CamMagPep2006;HunHM144;CULFf16;CULGg427;BodAsh59;Bod686;Banna;OxfCCC203;BodHat73;BodTan346;BodDig181;BodLauMis416;BodArcSelB10;CovAcc3251;HunHM140;BodLatMisC66;TCD516;CULEe215;OxfChrCh152;HunEL26A13;BLHar372;Lam344;BodRawPoe32;BLAdd36983;BLHar7333;NottsULMeLm1;BLAdd38179;BLHar7578;BLAdd16165;CULKk13;BodArcSelB24;BLAdd34360;Leiden;BLHar2251,49
John Lydgate,George Ashby,CamTCC599,1
John Lydgate,George Ripley,BLHar367,1
John Lydgate,Gilbert Banastar,BLAdd5465,1
John Lydgate,Gilbert Banester,BodRawC86,1
John Lydgate,Guillaume Deguileville,BLAdd34193;BLCottVitCXIII;WorcCi8;BLCottTibAVII;BLSto952;OxfCCC237,6
John Lydgate,Halsham,BLHar7578;BLAdd16165;BodFair16;BLHar7333;HunEL26A13;BLAdd34360;HunHM144,7
John Lydgate,Humfrey Newton,BodLatMisC66,1
John Lydgate,Humphrey Brereton,BLHar367,1
John Lydgate,Impingham,BLHar7333,1
John Lydgate,"James I, king of Scotland",Banna;BodArcSelB24;CamMagPep2553,3
John Lydgate,James Inglis,Banna;CamMagPep2553,2
John Lydgate,John Audelay,OxfBal354,1
John Lydgate,John Barbour,CamStJohn191,1
John Lydgate,John Capgrave,BLAru396;BLAru168,2
John Lydgate,John Clanvowe,CULFf16;BodFair16,2
John Lydgate,John Clerk,Banna,1
John Lydgate,John Gower,CULEe215;CULFf16;BLHar7333;OxfBal354;BLAdd29729;BodRawC86;BodAsh59,7
John Lydgate,John Hardyng,BodArcSelB10,1
John Lydgate,John Lydgate,BodRawC48;BLAdd31042;CULHh412;BodFair16;OxfBal329;BodRawC86;BLEge1995;BLLan285;BLAdd29729;BLHar542;Guildhall3313;BLLan699;BodAsh46;BLAdd10099;CamTCC599;BodLauMis598;BodTan347;Longleat258;BLSto952;Austin143;DULCosVii14;HunHM144;CULFf16;BLHar2255;OxfCCC203;BLHar367;Banna;BodHat73;HunHM142;CovAcc3251;BodTan110;PierpontM775;TCD516;BodLauMis683;HunHM140;PeterCentLib;OxfStJohn56;OxfChrCh152;HunEL26A13;CamGon174;OxfCCC237;TCD537;OxfCCC61;CamFitzMc182;CamMagPep2011;BLHar7333;NottsULMeLm1;BLAdd60577;BLHar7578;Bod48;BLCottTitDXX;Bod912;Lincoln129;BodRawPoe32;HunHM183;BLCottAppXXVII;BLHar2251;BLHar172;CamTCC600;PierpontM4;BLHar4011;BLYT47;BlCottCalAII;CamTCC1283;OxfBal354;Bod638;BLHar2382;Chetham6709;BLHar116;CamSidney37;Lam306;CamMagPep2006;BLAru168;BLSl1212;BodAsh59;Bod686;BLHar1245;BLSto982;CULKk16;BodTan346;BodDig181;BodLauMis416;CamTCC601;BodArcSelB10;NatLibMed514;BodDig230;CamJes56;BLHar4826;RomeEC1306;Longleat30;NLS1931;CULEe215;BodAsh61;Lam853;Lam344;BLHar372;BodAsh39;BLHar2278;BLRoy18Dii;BLAdd16165;CULKk13;BLAdd34360;Leiden,103
John Lydgate,John Mandeville,CovAcc3251,1
John Lydgate,John Mersar,Banna,1
John Lydgate,John Page,BLEge1995;OxfBal354,2
John Lydgate,John Russell,BLSl2027;BLHar4011,2
John Lydgate,John Shirley,BLAdd16165;BLAdd29729,2
John Lydgate,John Skelton,BLHar4011;BLLan762;BLRoy18Dii;BLAdd29729;BLHar367;Banna;BLAdd5465;BLHar2252,8
John Lydgate,John of Hoveden,BLAdd11307,1
John Lydgate,Laurence Calot,BLHar7333,1
John Lydgate,Lichtoun,Banna,1
John Lydgate,Merlin,TCD516;BodRawPoe32;BodLatMisC66;BodAsh59,4
John Lydgate,Oton de Graunson Sir,CamTCC600;CamMagPep2006;BodFair16;CULFf16;BodAsh59;BodTan346;BodArcSelB24;BLHar2251,8
John Lydgate,Palladius,BLHar116,1
John Lydgate,Peter Idley,BodLauMis416;BLHar172;BodDig181,3
John Lydgate,Piers of Fulham,BodRawC86;CamTCC599,2
John Lydgate,Queen Elizabeth of York,BodRawC86,1
John Lydgate,R. Stokys,NLS1931;BLAdd29729;OxfCCC203,3
John Lydgate,Reginald Pecock,BLSl3534;CULHh412;CopenThott110;TCD516;OxfBal354,5
John Lydgate,"Richard Beauchamp, earl of Warwick",BLAdd16165,1
John Lydgate,Richard Carpenter,BLHar2407,1
John Lydgate,Richard Hatfield,Longleat258;CamMagPep2553,2
John Lydgate,Richard Maydestone,Longleat30;NLS1931;HunHM142;BodAsh61,4
John Lydgate,Richard Rolle,BodRawD913;Lam853;OxfStJohn57,3
John Lydgate,Richard de Caistre,Longleat30;HunHM142;BLCottVesAXXV;Lam853;BodLatMisC66;BLAru285,6
John Lydgate,Richardoune,BLAdd34360,1
John Lydgate,Robert Grosseteste,BodAsh61,1
John Lydgate,Robert Henryson,Asloan;EDU205;CamMagPep2553;Banna,4
John Lydgate,Robert of Brunne,BLHar218,1
John Lydgate,Robert of Gloucester,BLSl2027,1
John Lydgate,Roos Roos,CamTCC599;BodFair16;CULFf16;Longleat258;BLHar372,5
John Lydgate,Saint Benedict of Nursia,BLCottVesAXXV,1
John Lydgate,Saint Gregory,BlCottCalAII,1
John Lydgate,Sheringham,CULHh412;BlCottCalAII;BLAdd29729;BLHar2255;BodLauMis683;CamJes56;CULKk16;HunHM140;BodLauMis598;BLAdd5465,10
John Lydgate,Sir John Fortescue,BLLan762;BodAsh61;Lam306;BLRoy17Bxlvii;BodLatMisC66;OxfBal354,6
John Lydgate,Sir Richard Holland,Banna,1
John Lydgate,Stephen Scrope,PierpontM775,1
John Lydgate,Thomas Brampton,CamTCC600,1
John Lydgate,Thomas Chestre,BlCottCalAII,1
John Lydgate,Thomas Erceldoune of,BLLan762,1
John Lydgate,Thomas Hoccleve,CamTCC601;BLAdd34193;BLHar172;CamTCC600;Bod221;BodFair16;CovAcc3251;OxfChrCh152;BodSelSup53;HunEL26A13;BLHar372;OxfCCC237;Bod638;BLHar116;CamFitzMc182;CULFf16;BLSl1212;Banna;BodTan346;BodArcSelB24;BodDig181;YaleBei493;BodLauMis735,23
John Lydgate,Thomas More,BLSl1825;OxfBal354,2
John Lydgate,Thomas Wyatt,Banna,1
John Lydgate,Unknown,BLAdd34193;BLAdd31042;CamTCC1117;BodFair16;BodRawC86;RylandsEng2;BLEge1995;BLLan285;BLCottNeroAVI;TokyoTak61;BodLatLitE47;CamTCC599;BodLauMis598;CamMagPep2553;EDU205;BodSelSup53;BLHar367;Banna;BodHat73;CamTCC1450;CovAcc3251;PierpontM775;BodAddB60;TCD516;OxfChrCh152;GULHun259;CamGon174;OxfCCC237;BodRawPoe36;CamFitzMc182;BLHar7333;CULKk530;CamGon249;NottsULMeLm1;BLHar7578;BodArcSelB24;CopenThott110;Lincoln129;HunHM183;BLHar218;CamTCC652;BLHar2251;CamTCC600;BLHar4011;BLHar78;BLSl1825;HarEng530;NLS23711;CamStJohn191;CamTCC1283;BLHar541;BLHar1706;BLHar2252;BLHar941;Clumber;OxfBal354;PierpontM876;HarEng766;BodHat2;BLHar116;Chetham6709;Lam306;OxfExe129;BodAsh59;BodDou45;BodTan346;PierpontM124;BodDig181;BLRoy17Bxlvii;BodLauMis416;BLHar3869;BodArcSelB10;NatLibMed514;CamJes56;RomeEC1306;Longleat30;BLAdd39659;NLS1931;BodAsh61;Wellcome406;BLHar5396;BodAsh39;BLRoy18Dii;BodDou148;BLSl4031;BLAdd34360;Lam344;BLAru26;Leiden;BodLauMis735;BodRawC48;BLCottVesAXXV;BLAdd21410;BLLan762;CULHh412;GULHun232;OxfBal329;BLAdd29729;BLHar542;BLLan699;Longleat258;BodRawC448;BLAru285;HunHM144;CULFf16;BLHar2255;SocAnt101;HunHM142;BLAdd5465;Bod263;OxfLinLat129;BLHar565;PULTayM2;BodLauMis683;HunHM140;OxfStJohn56;BodAuct7Q221;OxfStJohn57;HunEL26A13;BodRawD328;BLCottVitCXIII;TCD537;OxfCCC61;BLAdd36983;BLAdd5467;BLAdd60577;Bod48;BodRawPoe32;Wellcome411;BLHar172;BLHar2407;BLAdd11307;BlCottCalAII;NapXIIIB29;BodRawPoe223;Bod638;BLHar2382;CamMagPep2006;NLWPork10;Asloan;BLSl1212;CULKk16;BodRawB408;BodRawD913;CamTCC263;BodDou229;CamTCC601;BodDig230;BLSl775;BLHar247;BLHar4826;BodLatMisC66;CULEe215;BodDou322;Bod131;Lam853;BLHar372;BLCottCleoCIV;BLHar5401;BosPLMed92;BLAdd16165;BLAru168;BodDig186,163
John Lydgate,W. Coullicke,CamFitzMc182,1
John Lydgate,W. Hichecoke,HunHM183;BLAdd11307,2
John Lydgate,Walter Kennedy,Asloan;CamMagPep2553;Banna,3
John Lydgate,William Caxton,Chetham6709,1
John Lydgate,William Colyngbourne,HarEng766,1
John Lydgate,William Cornish,BLRoy18Dii,1
John Lydgate,William Dunbar,Guildhall3313;Banna;EDU205;CamMagPep2553;Asloan;OxfBal354;BLAru285,7
John Lydgate,William Langland,BLAdd60577,1
John Lydgate,William Lichfield,CamTCC601;NLS1931;HunHM144;Lam306;Lam853;OxfCCC237,6
John Lydgate,William Paris,BLAru168,1
John Lydgate,William Peeris,BLRoy18Dii,1
John Lydgate,William Stewart,Banna,1
John Lydgate,William de la Pole,BodFair16,1
John Lydgate,William of Tours,Asloan;BLAru285,2
John Mandeville,Geoffrey Chaucer,CovAcc3251,1
John Mandeville,John Lydgate,CovAcc3251,1
John Marion,Benedict Burgh,BLAru168,1
John Marion,John Capgrave,BLAru168,1
John Marion,John Lydgate,BLAru168,1
John Marion,Unknown,BLAru168,1
John Marion,William Paris,BLAru168,1
John Mersar,Ausonius,Banna,1
John Mersar,Gawin Douglas,Banna,1
John Mersar,Geoffrey Chaucer,Banna,1
John Mersar,"James I, king of Scotland",Banna,1
John Mersar,James Inglis,Banna,1
John Mersar,John Lydgate,Banna,1
John Mersar,John Skelton,Banna,1
John Mersar,Lichtoun,Banna,1
John Mersar,Robert Henryson,Banna,1
John Mersar,Unknown,Banna,1
John Mersar,Walter Kennedy,Banna,1
John Mersar,William Dunbar,Banna,1
John Midwinter,John Midwinter,BLHar2383,1
John Midwinter,Richard Lavynham,BLHar2383,1
John Midwinter,Thomas Lavynham,BLHar2383,1
John Mirk,John Mirk,BLCottClauAII,1
John Mirk,Richard Lavynham,BodDou60,1
John Mirk,Richard Maydestone,BLRoy17Cxvii,1
John Mirk,Richard Rolle,BLRoy17Cxvii,1
John Mirk,Thomas Erceldoune of,CULFf548,1
John Mirk,Unknown,BLHar2403;CamGon168;BodDou60;CULDd1050;BodGoughet4;CULFf548;BLRoy17Cxvii;Southwell7;BLCottClauAII;BodHat96;BLHar2417,11
John Page,John Gower,OxfBal354,1
John Page,John Lydgate,BlCottGalEVIII;BLEge1995;OxfBal354,3
John Page,Sir John Fortescue,OxfBal354,1
John Page,Unknown,BLEge1995;BLAdd27879;OxfBal354,3
John Pympe,Unknown,BLAdd43491,1
John Quixley,John Gower,BLSto951,1
John Russell,Benedict Burgh,Chetham8009,1
John Russell,Geoffrey Chaucer,BLRoy17Dxv,1
John Russell,John Lydgate,BLHar4011,1
John Russell,John Skelton,BLHar4011,1
John Russell,Unknown,Chetham8009;BLHar4011;BLRoy17Dxv;BLSl1315,4
John Shirley,Benedict Burgh,BLAdd29729,1
John Shirley,Geoffrey Chaucer,BLAdd16165,1
John Shirley,John Gower,BLAdd29729,1
John Shirley,John Lydgate,BLAdd5467;BLAdd29729,2
John Shirley,John Skelton,BLAdd29729,1
John Shirley,R. Stokys,BLAdd29729,1
John Shirley,Sheringham,BLAdd29729,1
John Shirley,Unknown,BLAdd5467;BLAdd29729,2
John Skelton,Anthony Wydeville (earl Rivers),BLAdd5465,1
John Skelton,Benedict Burgh,BLAdd29729,1
John Skelton,Edward Stafford,BLHar2252,1
John Skelton,Gawin Douglas,Banna,1
John Skelton,Geoffrey Chaucer,Banna,1
John Skelton,Gilbert Banastar,BLAdd5465,1
John Skelton,"James I, king of Scotland",Banna,1
John Skelton,John Lacy,BodRawC813,1
John Skelton,John Lydgate,Banna;BLHar4011;BLRoy18Dii;BLAdd29729;BLHar2252,5
John Skelton,John Skelton,CamTCCVI182;BodRawC813;BLAdd5465;BLHar2252,4
John Skelton,R. Stokys,BLAdd29729,1
John Skelton,Robert Henryson,Banna,1
John Skelton,Sheringham,BLAdd5465,1
John Skelton,Stephen Hawes,BodRawC813,1
John Skelton,Thomas Erceldoune of,BLCottVitEX,1
John Skelton,Unknown,BLSl747;CamTCCVI182;BodRawC813;BLHar4011;BLRoyApp58;BLRoy18Dii;BLAdd29729;CamTCC597;BLCottJulBXII;Banna;NLS6128;BLAdd5465;BLHar2252;Corning6,14
John Skelton,William Dunbar,Banna;BLRoyApp58,2
John Skelton,William Langland,BodRawC813,1
John Trevisa,John Trevisa,CamStJohn204;BLSto65;AbeUL21;BLAdd24194;BLCottTibDVII;Schoyen194;GULHun83;HunHM28561;BLHar1900,9
John Trevisa,Ovid,CamStJohn204;BLSto65;AbeUL21;BLAdd24194;BLCottTibDVII;Schoyen194;GULHun83;BLHar1900,8
John Trevisa,Ranulph Higden,CamStJohn204;BLSto65;BLSto95;AbeUL21;BLCottTibDVIII;BLAdd24194;BLCottTibDVII;Schoyen194;GULHun83;HunHM28561;Chetham11379;BLHar1900,12
John Trevisa,Unknown,AbeUL21;HunHM28561;CamStJohn204;GULHun83,4
John Trevisa,Virgil,CamStJohn204;BLSto65;AbeUL21;BLAdd24194;BLCottTibDVII;Schoyen194;HunHM28561;BLHar1900,8
John Waldeby,John Waldeby,BodLauMis77,1
John Waldeby,Unknown,BodLauMis77,1
John Walton,Boethius,BLSl554;Lincoln103;DULCosVii15;BodDou100;BLRoy18Axiii;OxfTri21;OxfChrCh151;CamStJohn196;CULGg418;PhilRos108330;BodeMus53;Chicago36;SocAnt134;OxfBal316A;BLRoy9Cii;CULAdd3573;BLHar44;BodRawPoe151;CopenThott304;CamFitzMc184;BLHar43;OxfNew319;PierpontB17,23
John Walton,John Gower,SocAnt134,1
John Walton,John Lydgate,SocAnt134;BLRoy18Axiii;PierpontB17,3
John Walton,Thomas Lower,BLRoy9Cii,1
John Walton,Unknown,OxfBal316A;OxfChrCh151;BLSl554,3
John de Fordun,John de Fordun,EDU186;CamCCC171,2
John de Fordun,Unknown,Unknown;EDU186;CamCCC171,3
John de Gaytryge,Richard Lavynham,BodRawC288,1
John de Gaytryge,Richard Maydestone,CULDd1239,1
John de Gaytryge,Richard Rolle,Lincoln91,1
John de Gaytryge,Thomas Erceldoune of,Lincoln91,1
John de Gaytryge,Unknown,CamSidney55;Lincoln91;OxfCCC155;BLHar1022;BodRawC288;BLAru507,6
John de Gaytryge,William of Nassington,Lincoln91,1
John of Bromyard,John of Bromyard,CULKk424,1
John of Bromyard,Unknown,CULKk424,1
John of Hoveden,W. Hichecoke,BLAdd11307,1
Juliana Berners,Richard Rolle,Lam491,1
Juliana Berners,Unknown,Lam491,1
Langtoft,Peter Langtoft,BodFair24;CollArmsAr14,2
Laurence Calot,Geoffrey Chaucer,BLHar7333,1
Laurence Calot,John Gower,BLHar7333,1
Laurence Calot,John Lydgate,BLHar7333,1
Laurence Calot,Unknown,BLHar7333,1
Laurence Minot,Laurence Minot,BlCottGalEIX,1
Laurence Minot,Richard Rolle,BlCottGalEIX,1
Laurence Minot,Unknown,BlCottGalEIX,1
Lawrence Breton,Thomas Brinton,CULIi38,1
Lawrence Breton,Unknown,OxfMert248;CULIi38,2
Laȝamon,Unknown,BLCottCalAIX,1
Lichtoun,Ausonius,Banna,1
Lichtoun,Gawin Douglas,Banna,1
Lichtoun,Geoffrey Chaucer,Banna,1
Lichtoun,"James I, king of Scotland",Banna,1
Lichtoun,James Inglis,Banna,1
Lichtoun,John Lydgate,Banna,1
Lichtoun,John Skelton,Banna,1
Lichtoun,Robert Henryson,Banna,1
Lichtoun,Unknown,Banna,1
Lichtoun,Walter Kennedy,Banna,1
Lichtoun,William Dunbar,Banna,1
Lonuyon,John de Fordun,ESROGD5;EDU186,2
Lonuyon,Unknown,EDU186,1
Merlin,Ausonius,CamTCC595,1
Merlin,Banistor,NLWPen50,1
Merlin,Geoffrey Chaucer,BodAsh59,1
Merlin,John Lydgate,BodAsh59,1
Merlin,Robert Henryson,CULGg4271b,1
Merlin,Thomas Assheldon,NLWPen50,1
Merlin,Unknown,CamMagPep1236;RylandsLat201;NLWLan119;BodRawD1062;TCD516;CULIi611;CamTCC595;BodAsh59;BodAsh337;NLWPen50;BLRoy17Axvi;BodRawPoe32;BLSl2578;BodAsh1835;BLAdd24663,15
Nicholas Bozon,Nicholas Bozon,BLHar1288;GraysInn12;BLAdd46919,3
Nicholas Bozon,Unknown,BLHar1288;BLAdd46919,2
Nicholas Bozon,William Herebert,BLAdd46919,1
Nicholas Wikes,Unknown,BLRoy17Dxviii,1
Osbern Bokenam,Dorothy Bokenham,BLAru327,1
Osbern Bokenam,Osbern Bokenam,BLAru327,1
Oton de Graunson Sir,Augustine of Hippo,BodAsh59,1
Oton de Graunson Sir,Benedict Burgh,CULFf16;BodAsh59;CamMagPep2006;BLHar2251,4
Oton de Graunson Sir,Christine de Pisan,CamTCC600;BodTan346;BodArcSelB24;BodFair16;CULFf16,5
Oton de Graunson Sir,Geoffrey Chaucer,CamTCC600;CamMagPep2006;BodFair16;CULFf16;BodAsh59;BodTan346;BodArcSelB24;BLHar2251,8
Oton de Graunson Sir,Halsham,BodFair16,1
Oton de Graunson Sir,"James I, king of Scotland",BodArcSelB24,1
Oton de Graunson Sir,John Gower,CULFf16;BodAsh59,2
Oton de Graunson Sir,John Lydgate,BLHar2251;CamTCC600;BodTan346;CamMagPep2006;BodFair16;CULFf16;BodAsh59,7
Oton de Graunson Sir,Merlin,BodAsh59,1
Oton de Graunson Sir,Roos Roos,CULFf16;BodFair16,2
Oton de Graunson Sir,Thomas Brampton,CamTCC600,1
Oton de Graunson Sir,Thomas Hoccleve,CamTCC600;BodTan346;BodArcSelB24;BodFair16;CULFf16,5
Oton de Graunson Sir,Unknown,CamTCC600;CamMagPep2006;BodFair16;CULFf16;BodAsh59;BodTan346;BodArcSelB24;BLHar2251,8
Oton de Graunson Sir,William de la Pole,BodFair16,1
Ovid,John Trevisa,CamStJohn204;PierpontM875;BLSto65;AbeUL21;BLAdd24194;BLCottTibDVII;Schoyen194;GULHun83;BLHar1900,9
Ovid,Ranulph Higden,CamStJohn204;BLSto65;AbeUL21;BLAdd24194;BLCottTibDVII;Schoyen194;GULHun83;BLHar1900,8
Ovid,Unknown,GULHun83,1
Palden,Unknown,BLRoy2Bx,1
Palladius,Benedict Burgh,BLHar116,1
Palladius,John Lydgate,BLHar116,1
Palladius,Unknown,BLHar116,1
Pearce the Black Monk,George Ripley,BosHistSoc;Wellcome519;BLSl3747;BodAsh759;BodAsh1480;BLSl288;BodAsh1485;BLSl1098;BLSl3688;BLSl1842,10
Pearce the Black Monk,Pearce the Black Monk,BLSl3580B;BodAsh1492;BLSl3747;BodAsh1450;CamTCC1119;BLSl1092;YaleBeiOsfa16;BLSl1098;BLSl3667;BLSl1842,10
Pearce the Black Monk,Thomas Norton,BLSl3580B;BodAsh1490;BodAsh1445;CamTCC1119;BosHistSoc,5
Pearce the Black Monk,Unknown,BodAsh1487;BosHistSoc;BLSl3747;BodAsh759;BodAsh1445;BLSl1098;YaleBeiOsfa16,7
Peter Idley,Christine de Pisan,BodDig181,1
Peter Idley,Geoffrey Chaucer,BodDig181,1
Peter Idley,John Capgrave,BLAru20,1
